date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
2020-03-04,US,AL,,01,,,iso1:us#iso2:us-al,,,33,262,,,,,,,,,,,,,,0.08,,0.0,,,,,,,0,,,,
2020-03-05,US,AL,,01,,,iso1:us#iso2:us-al,,,39,323,,,,,,,,,,,,,,0.092,,0.0,,,,,,,0,,,,
2020-03-06,US,AL,,01,,,iso1:us#iso2:us-al,,,43,335,,,,,,,,,,,,,,0.102,,0.0,,,,,,,0,,,,
2020-03-07,US,AL,,01,,,iso1:us#iso2:us-al,,,47,355,,,,,,,,,,,,,,0.107,,0.0,,,,,,,0,,,,
2020-03-08,US,AL,,01,,,iso1:us#iso2:us-al,,,64,449,,,,,,,,,,,,,,0.12,,0.0,,,,,,,0,,,,
2020-03-09,US,AL,,01,,,iso1:us#iso2:us-al,,,69,507,,,,,,,,,,,,,,0.122,,0.0,,,,,,,0,,,,
2020-03-10,US,AL,,01,,,iso1:us#iso2:us-al,,,77,591,,,,,,,,,,,,,,0.123,,0.0,,,,,,,0,,,,
2020-03-11,US,AL,,01,,,iso1:us#iso2:us-al,,,113,715,,,,,,,,,,,,,,0.159,,0.0,,,,,,,0,,,,
2020-03-12,US,AL,,01,,,iso1:us#iso2:us-al,,,127,790,,,,,,,,,,,,,,0.159,,0.0,,,,,,,0,,,,
2020-03-13,US,AL,,01,,,iso1:us#iso2:us-al,6,0,138,1017,,,,,,,,,,6,,,,0.122,,0.0,,,,,,,0,,,0,
2020-03-14,US,AL,,01,,,iso1:us#iso2:us-al,12,0,151,1438,,,,,,,,,,6,,,,0.088,,0.0,,1.53,0.92,,,,0,,,0,
2020-03-15,US,AL,,01,,,iso1:us#iso2:us-al,23,0,204,2041,,,,,,,,,,11,,,,0.081,,0.1,,1.55,0.42,,,,0,,,0,
2020-03-16,US,AL,,01,,,iso1:us#iso2:us-al,29,0,234,2438,,,,,,,,,,6,,,,0.079,,0.1,,1.57,0.32,,,,0,,,0,
2020-03-17,US,AL,,01,,,iso1:us#iso2:us-al,39,0,284,3315,,,,,,,,,,10,,,,0.071,,0.1,,1.58,0.36,,,,0,,,0,
2020-03-18,US,AL,,01,,,iso1:us#iso2:us-al,51,0,316,4332,,,,,,,,,,12,,,,0.053,,0.1,,1.6,0.34,,,,0,,,0,
2020-03-19,US,AL,,01,,,iso1:us#iso2:us-al,78,0,368,5151,,,,,,,,,,27,,,,0.052,,0.2,,1.61,0.32,,,,0,,,0,
2020-03-20,US,AL,,01,,,iso1:us#iso2:us-al,106,0,462,6206,,,,,,,,,,28,,,,0.059,,0.3,,1.62,0.31,,,,0,,,0,
2020-03-21,US,AL,,01,,,iso1:us#iso2:us-al,131,0,518,7690,,,,,,,,,,25,,,,0.055,,0.3,,1.62,0.29,,,,0,,,0,
2020-03-22,US,AL,,01,,,iso1:us#iso2:us-al,157,0,617,8634,,,,,,,,,,26,,,,0.059,,0.4,,1.62,0.25,,,,0,,,0,
2020-03-23,US,AL,,01,,,iso1:us#iso2:us-al,196,0,895,10380,,,,,,,,,,39,,,,0.077,,0.5,,1.62,0.24,,,,0,,,0,
2020-03-24,US,AL,,01,,,iso1:us#iso2:us-al,242,0,1133,12765,,,,,,,,,,46,,,,0.082,,0.6,,1.61,0.23,,,,0,,,0,
2020-03-25,US,AL,,01,,,iso1:us#iso2:us-al,386,1,1363,15007,,,,,,,,,,,,,,0.089,,,,1.6,0.24,,,,0,,,1,
2020-03-26,US,AL,,01,,,iso1:us#iso2:us-al,538,3,1581,17013,,,,,,,,,,152,,,,0.093,,1.1,,1.59,0.2,,,,3,,,2,
2020-03-27,US,AL,,01,,,iso1:us#iso2:us-al,639,4,1847,19316,,,,,,,,,,101,,,,0.096,,1.3,,1.58,0.18,,,,3,,,1,
2020-03-28,US,AL,,01,,,iso1:us#iso2:us-al,720,4,2060,20815,,,,,,,,,,81,,,,0.105,,1.5,,1.56,0.16,,,,3,,,0,
2020-03-29,US,AL,,01,,,iso1:us#iso2:us-al,830,5,2183,22220,,,,,,,,,,110,,,,0.103,,1.8,,1.53,0.14,,,,3,,,1,
2020-03-30,US,AL,,01,,,iso1:us#iso2:us-al,947,11,2476,24246,,,,,,,,,,117,,,,0.102,,2.1,,1.5,0.14,,,,3,,,6,
2020-03-31,US,AL,,01,,,iso1:us#iso2:us-al,999,14,2771,26431,,,,,,,,,,52,,,,0.107,,2.1,,1.47,0.14,,,,3,,,3,
2020-04-01,US,AL,,01,,,iso1:us#iso2:us-al,1108,28,3038,27963,,,,,,,,,,109,,,,0.114,,2.1,,1.44,0.13,,,,3,,,14,
2020-04-02,US,AL,,01,,,iso1:us#iso2:us-al,1270,32,3404,29757,,,,,,,,,,162,,,,0.125,,2.1,,1.41,0.12,,,,3,,,4,
2020-04-03,US,AL,,01,,,iso1:us#iso2:us-al,1535,38,3894,32580,,,,,,,,,,265,,,,0.134,,2.6,,1.38,0.13,,,,3,,,6,
2020-04-04,US,AL,,01,,,iso1:us#iso2:us-al,1632,44,4169,33950,,,,,,,,,,97,,,,0.138,,2.7,,1.35,0.11,,,,3,,,6,
2020-04-05,US,AL,,01,,,iso1:us#iso2:us-al,1840,45,4488,36212,,,,,,,,,,208,,,,0.141,,2.9,,1.31,0.11,,,,3,,,1,
2020-04-06,US,AL,,01,,,iso1:us#iso2:us-al,2005,53,4771,38303,,,,,,,,,,165,,,,0.14,,3.1,,1.28,0.12,,,,3,,,8,
2020-04-07,US,AL,,01,,,iso1:us#iso2:us-al,2197,64,5212,40656,,,,,,,,,,192,,,,0.146,,3.5,,1.25,0.11,,,,3,,,11,
2020-04-08,US,AL,,01,,,iso1:us#iso2:us-al,2498,67,5709,43241,,,,,,,,,,301,,,,0.149,,4.0,,1.21,0.11,,,,3,,,3,
2020-04-09,US,AL,,01,,,iso1:us#iso2:us-al,2838,78,6256,46849,,,,,,,,,,340,,,,0.143,,4.6,,1.18,0.1,,,,3,,,11,
2020-04-10,US,AL,,01,,,iso1:us#iso2:us-al,3008,80,6681,50231,,,,,,,,,,170,,,,0.136,,4.3,,1.15,0.1,,,,2,,,2,
2020-04-11,US,AL,,01,,,iso1:us#iso2:us-al,3262,93,6974,52590,,,,,,,,,,254,,,,0.131,,4.7,,1.13,0.1,,,,2,,,13,
2020-04-12,US,AL,,01,,,iso1:us#iso2:us-al,3583,93,7152,54564,,,,,,,,,,321,,,,0.127,,5.1,,1.1,0.1,,,,2,,,0,
2020-04-13,US,AL,,01,,,iso1:us#iso2:us-al,3805,104,7470,56838,,,,,,,,,,222,,,,0.127,,5.2,,1.08,0.1,,,,2,,,11,
2020-04-14,US,AL,,01,,,iso1:us#iso2:us-al,3953,114,7830,59384,,,,,,,,,,148,,,,0.123,,5.1,,1.06,0.1,,,,2,,,10,
2020-04-15,US,AL,,01,,,iso1:us#iso2:us-al,4241,123,8229,62237,,,,,,,,,,288,,,,0.117,,5.1,,1.04,0.1,,,,2,,,9,
2020-04-16,US,AL,,01,,,iso1:us#iso2:us-al,4404,137,8586,64918,,,,,,,,,,163,,,,0.114,,4.6,,1.02,0.1,,,,2,,,14,
2020-04-17,US,AL,,01,,,iso1:us#iso2:us-al,4572,151,9296,72916,,,,,,,,,,168,,,,0.103,,4.6,,1.01,0.1,,,,2,,,14,
2020-04-18,US,AL,,01,,,iso1:us#iso2:us-al,4723,147,9567,75780,,,,,,,,,,151,,,,0.101,,4.3,,1.0,0.1,,,,2,,,,
2020-04-19,US,AL,,01,,,iso1:us#iso2:us-al,4903,160,9752,76548,,,,,,,,,,180,,,,0.106,,3.8,,1.0,0.1,,,,2,,,13,
2020-04-20,US,AL,,01,,,iso1:us#iso2:us-al,5078,164,10051,78632,,,,,,,,,,175,,,,0.106,,3.7,,0.99,0.1,,,,2,,,4,
2020-04-21,US,AL,,01,,,iso1:us#iso2:us-al,5327,186,10393,80995,,,,,,,,,,249,,,,0.106,,4.0,,0.99,0.1,,,,2,,,22,
2020-04-22,US,AL,,01,,,iso1:us#iso2:us-al,5610,201,10938,84847,,,,,,,,,,283,,,,0.107,,4.0,,1.0,0.1,,,,2,,,15,
2020-04-23,US,AL,,01,,,iso1:us#iso2:us-al,5832,197,11382,88679,,,,,,,,,,222,,,,0.105,,4.2,,1.01,0.1,,,,2,,,,
2020-04-24,US,AL,,01,,,iso1:us#iso2:us-al,6026,209,11783,91342,,,,,,,,,,194,,,,0.119,,4.2,,1.01,0.1,,,,2,,,12,
2020-04-25,US,AL,,01,,,iso1:us#iso2:us-al,6213,213,12117,94508,,,,,,,,,,187,,,,0.12,,4.3,,1.02,0.1,,,,2,,,4,
2020-04-26,US,AL,,01,,,iso1:us#iso2:us-al,6421,219,12275,95665,,,,,,,,,,208,,,,0.117,,4.4,,1.03,0.1,,,,2,,,6,
2020-04-27,US,AL,,01,,,iso1:us#iso2:us-al,6539,228,12594,97616,,,,,,,,,,118,,,,0.118,,4.3,,1.05,0.1,,,,2,,,9,
2020-04-28,US,AL,,01,,,iso1:us#iso2:us-al,6750,242,13621,112711,,,,,,,,,,211,,,,0.092,,4.1,,1.06,0.1,,,,1,,,14,
2020-04-29,US,AL,,01,,,iso1:us#iso2:us-al,6925,262,14153,116268,,,,,,,,,,175,,,,0.093,,3.8,,1.07,0.1,,,,1,,,20,
2020-04-30,US,AL,,01,,,iso1:us#iso2:us-al,7068,272,14685,119785,,,,,,,,,,143,,,,0.096,,3.6,,1.08,0.11,,,,1,,,10,
2020-05-01,US,AL,,01,,,iso1:us#iso2:us-al,7294,289,15206,124237,,,,,,,,,,226,,,,0.094,,3.7,,1.08,0.1,,,,1,,,17,
2020-05-02,US,AL,,01,,,iso1:us#iso2:us-al,7611,288,15639,127297,,,,,,,,,,317,,,,0.097,,4.1,,1.09,0.1,,,,1,,,0,
2020-05-03,US,AL,,01,,,iso1:us#iso2:us-al,7888,290,15919,129899,,,,,,,,,,277,,,,0.096,,4.3,,1.1,0.1,,,,1,,,2,
2020-05-04,US,AL,,01,,,iso1:us#iso2:us-al,8112,298,16276,132609,,,,,,,,,,224,,,,0.095,,4.6,,1.1,0.1,,,,1,,,8,
2020-05-05,US,AL,,01,,,iso1:us#iso2:us-al,8437,315,16781,137809,,,,,,,,,,325,,,,0.112,,4.9,,1.1,0.1,,,,2,,,17,
2020-05-06,US,AL,,01,,,iso1:us#iso2:us-al,8691,343,17274,142085,,,,,,,,,,254,,,,0.108,,5.1,,1.1,0.1,,,,2,,,28,
2020-05-07,US,AL,,01,,,iso1:us#iso2:us-al,9046,369,17912,147549,,,,,,,,,,355,,,,0.104,,5.8,,1.1,0.1,,,,2,,,26,
2020-05-08,US,AL,,01,,,iso1:us#iso2:us-al,9385,383,18553,153296,,,,,,,,,,339,,,,0.103,,6.1,,1.11,0.1,,,,2,,,14,
2020-05-09,US,AL,,01,,,iso1:us#iso2:us-al,9668,390,18953,157844,,,,,,,,,,283,,,,0.098,,6.0,,1.11,0.1,,,,1,,,7,
2020-05-10,US,AL,,01,,,iso1:us#iso2:us-al,9889,393,19184,160483,,,,,,,,,,221,,,,0.096,,5.8,,1.11,0.1,,,,1,,,3,
2020-05-11,US,AL,,01,,,iso1:us#iso2:us-al,10164,403,19539,163817,120,,,,,,,,,275,,,,0.095,,6.0,0.08,1.11,0.1,,,,1,,,10,
2020-05-12,US,AL,,01,,,iso1:us#iso2:us-al,10464,435,20301,171073,120,,,,,,,,,300,,,,0.096,,5.9,0.08,1.11,0.1,,,,1,,,32,
2020-05-13,US,AL,,01,,,iso1:us#iso2:us-al,10700,450,20964,177074,120,,,,,,,,,236,,,,0.095,,5.9,0.08,1.11,0.1,,,,1,,,15,
2020-05-14,US,AL,,01,,,iso1:us#iso2:us-al,11101,473,21653,183096,120,,,,,,,,,401,,,,0.095,,6.0,0.08,1.11,0.1,,,,1,,,23,
2020-05-15,US,AL,,01,,,iso1:us#iso2:us-al,11373,483,22523,189231,120,,,,,,,,,272,,,,0.099,,5.8,0.08,1.12,0.1,,,,2,,,10,
2020-05-16,US,AL,,01,,,iso1:us#iso2:us-al,11674,485,23047,193983,120,,,,,,,,,301,,,,0.102,,5.8,0.08,1.12,0.1,,,,2,,,2,
2020-05-17,US,AL,,01,,,iso1:us#iso2:us-al,11771,488,23455,198267,120,,,,,,,,,97,,,,0.102,,5.5,0.09,1.12,0.1,,,,2,,,3,
2020-05-18,US,AL,,01,,,iso1:us#iso2:us-al,12086,489,24041,203685,120,,,,,,,,,315,,,,0.101,,5.6,0.09,1.12,0.1,,,,2,,,1,
2020-05-19,US,AL,,01,,,iso1:us#iso2:us-al,12376,504,24814,212273,120,,,,,,,,,290,,,,0.099,,5.6,0.09,1.12,0.1,,,,2,,,15,
2020-05-20,US,AL,,01,,,iso1:us#iso2:us-al,13052,522,25783,221088,120,,,,,,,,,676,,,,0.099,,6.9,0.07,1.12,0.1,,,,2,,,18,
2020-05-21,US,AL,,01,,,iso1:us#iso2:us-al,13414,529,26636,227711,120,,,,,,,,,362,,,,0.1,,6.7,0.07,1.12,0.1,,,,2,,,7,
2020-05-22,US,AL,,01,,,iso1:us#iso2:us-al,13670,541,27410,234243,120,,,,,,,,,256,,,,0.098,,6.7,0.07,1.12,0.1,,,,2,,,12,
2020-05-23,US,AL,,01,,,iso1:us#iso2:us-al,14149,549,28321,240879,120,,,,,,,,,479,,,,0.101,,7.2,0.07,1.11,0.1,,,,2,,,8,
2020-05-24,US,AL,,01,,,iso1:us#iso2:us-al,14478,551,28691,244384,120,,,,,,,,,329,,,,0.102,,7.9,0.06,1.11,0.1,,,,2,,,2,
2020-05-25,US,AL,,01,,,iso1:us#iso2:us-al,14986,566,29237,248619,120,,,,,,,,,508,,,,0.104,,8.4,0.06,1.1,0.1,,,,2,,,15,
2020-05-26,US,AL,,01,,,iso1:us#iso2:us-al,15650,580,29740,253152,120,,,,,,,,,664,,,,0.108,,9.5,0.05,1.09,0.1,,,,2,,,14,
2020-05-27,US,AL,,01,,,iso1:us#iso2:us-al,16032,583,30633,260165,120,,,,,,,,,382,,,,0.11,,8.7,0.06,1.09,0.1,,,,2,,,3,
2020-05-28,US,AL,,01,,,iso1:us#iso2:us-al,16530,591,31685,267203,120,,,,,,,,,498,,,,0.113,,9.1,0.05,1.08,0.1,,,,2,,,8,
2020-05-29,US,AL,,01,,,iso1:us#iso2:us-al,17031,610,32710,274426,120,,,,,,,,,501,,,,0.117,,9.8,0.05,1.08,0.1,,,,2,,,19,
2020-05-30,US,AL,,01,,,iso1:us#iso2:us-al,17359,618,33621,281668,120,,,,,,,,,328,,,,0.115,,9.4,0.05,1.08,0.1,,,,2,,,8,
2020-05-31,US,AL,,01,,,iso1:us#iso2:us-al,17952,630,34113,285678,120,,,,,,,,,593,,,,0.116,,10.1,0.05,1.08,0.1,,,,2,,,12,
2020-06-01,US,AL,,01,,,iso1:us#iso2:us-al,18534,646,34746,289872,120,,,,,,,,,582,,,,0.118,,10.3,0.05,1.09,0.1,,,,2,,,16,
2020-06-02,US,AL,,01,,,iso1:us#iso2:us-al,18771,653,35639,297269,120,,,,,,,,,237,,,,0.118,,9.1,0.05,1.09,0.1,,,,2,,,7,
2020-06-03,US,AL,,01,,,iso1:us#iso2:us-al,18851,653,36639,305651,120,,,,,,,,,80,,,,0.117,,8.2,0.06,1.1,0.1,,,,2,,,0,
2020-06-04,US,AL,,01,,,iso1:us#iso2:us-al,19072,653,37637,313461,120,,,,,,,,,221,,,,0.114,,7.4,0.07,1.11,0.1,,,,2,,,0,
2020-06-05,US,AL,,01,,,iso1:us#iso2:us-al,19387,676,38655,321408,120,,,,,,,,,315,,,,0.112,,6.9,0.07,1.12,0.1,,,,2,,,23,
2020-06-06,US,AL,,01,,,iso1:us#iso2:us-al,20043,689,39515,328154,120,,,,,,,,,656,,,,0.113,,7.8,0.06,1.13,0.1,,,,2,,,13,
2020-06-07,US,AL,,01,,,iso1:us#iso2:us-al,20500,692,40148,332923,120,,,,,,,,,457,,,,0.113,,7.4,0.07,1.13,0.1,,,,2,,,3,
2020-06-08,US,AL,,01,,,iso1:us#iso2:us-al,20925,718,40986,339358,120,,,,,,,,,425,,,,0.112,,7.0,0.07,1.14,0.1,,,,2,,,26,
2020-06-09,US,AL,,01,,,iso1:us#iso2:us-al,21422,729,41850,346834,120,,,,,,,,,497,,,,0.111,,7.7,0.06,1.15,0.1,,,,2,,,11,
2020-06-10,US,AL,,01,,,iso1:us#iso2:us-al,21989,744,43130,355898,120,,,,,,,,,567,,,,0.114,,9.1,0.05,1.15,0.1,,,,2,,,15,
2020-06-11,US,AL,,01,,,iso1:us#iso2:us-al,22845,755,44300,364805,120,,,,,,,,,856,,,,0.115,,11.0,0.04,1.15,0.1,,,,2,,,11,
2020-06-12,US,AL,,01,,,iso1:us#iso2:us-al,23710,769,45616,374085,120,,,,,,,,,865,,,,0.117,,12.6,0.04,1.15,0.1,,,,2,,,14,
2020-06-13,US,AL,,01,,,iso1:us#iso2:us-al,24601,773,46831,381404,120,,,,,,,,,891,,,,0.121,,13.3,0.04,1.15,0.1,,,,2,,,4,
2020-06-14,US,AL,,01,,,iso1:us#iso2:us-al,25615,773,47289,384426,120,,,,,,,,,1014,,,,0.122,,14.9,0.03,1.14,0.1,,,,2,,,0,
2020-06-15,US,AL,,01,,,iso1:us#iso2:us-al,26272,774,48041,390535,120,,,,,,,,,657,,,,0.121,,15.6,0.03,1.14,0.1,,,,2,,,1,
2020-06-16,US,AL,,01,,,iso1:us#iso2:us-al,26912,785,49334,399241,120,,,,,,,,,640,,,,0.125,,16.0,0.03,1.14,0.1,,,,2,,,11,
2020-06-17,US,AL,,01,,,iso1:us#iso2:us-al,27312,790,50811,407973,120,,,,,,,,,400,,,,0.129,,15.5,0.03,1.13,0.1,,,,2,,,5,
2020-06-18,US,AL,,01,,,iso1:us#iso2:us-al,28206,810,52154,416688,120,,,,,,,,,894,,,,0.131,,15.6,0.03,1.13,0.1,,,,2,,,20,
2020-06-19,US,AL,,01,,,iso1:us#iso2:us-al,29002,822,53643,425904,120,,,,,,,,,796,,,,0.134,,15.4,0.03,1.13,0.1,,,,2,,,12,
2020-06-20,US,AL,,01,,,iso1:us#iso2:us-al,29549,838,54913,434435,120,,,,,,,,,547,,,,0.132,,14.4,0.03,1.13,0.1,,,,2,,,16,
2020-06-21,US,AL,,01,,,iso1:us#iso2:us-al,30021,839,55635,439485,120,,,,,,,,,472,,,,0.132,,12.8,0.04,1.13,0.1,,,,2,,,1,
2020-06-22,US,AL,,01,,,iso1:us#iso2:us-al,30454,841,56539,445236,150,,,,,,,,,433,,,,0.134,,12.2,0.05,1.13,0.1,,,,2,,,2,
2020-06-23,US,AL,,01,,,iso1:us#iso2:us-al,31097,864,57806,455317,150,,,,,,,,,643,,,,0.131,,12.2,0.05,1.13,0.1,,,,2,,,23,
2020-06-24,US,AL,,01,,,iso1:us#iso2:us-al,32064,891,59307,466505,150,,,,,,,,,967,,,,0.127,,13.8,0.04,1.14,0.1,,,,2,,,27,
2020-06-25,US,AL,,01,,,iso1:us#iso2:us-al,33206,896,60854,476469,150,,,,,,,,,1142,,,,0.127,,14.6,0.04,1.14,0.1,,,,2,,,5,
2020-06-26,US,AL,,01,,,iso1:us#iso2:us-al,34183,907,62766,488615,150,,,,,,,,,977,,,,0.127,,15.1,0.04,1.15,0.1,,,,2,,,11,
2020-06-27,US,AL,,01,,,iso1:us#iso2:us-al,35083,919,64456,499756,150,,,,,,,,,900,,,,0.127,,16.1,0.04,1.16,0.1,,,,2,,,12,
2020-06-28,US,AL,,01,,,iso1:us#iso2:us-al,35441,919,65345,504991,150,,,,,,,,,358,,,,0.129,,15.8,0.04,1.16,0.1,,,,2,,,0,
2020-06-29,US,AL,,01,,,iso1:us#iso2:us-al,37175,929,66490,511842,150,,,,,,,,,1734,,,,0.13,,19.6,0.03,1.17,0.1,,,,2,,,10,
2020-06-30,US,AL,,01,,,iso1:us#iso2:us-al,38045,950,67904,522165,150,,,,,,,,,870,,,,0.131,,20.2,0.03,1.17,0.1,,,,2,,,21,
2020-07-01,US,AL,,01,,,iso1:us#iso2:us-al,38962,972,70151,537595,150,,,,,,,,,917,,,,0.132,,20.1,0.03,1.18,0.1,,,,2,,,22,
2020-07-02,US,AL,,01,,,iso1:us#iso2:us-al,40111,985,72174,549211,150,,,,,,,,,1149,,,,0.135,,20.1,0.03,1.18,0.1,,,,2,,,13,
2020-07-03,US,AL,,01,,,iso1:us#iso2:us-al,41865,1006,74392,560766,150,,,,,,,,,1754,,,,0.139,,22.4,0.03,1.18,0.1,,,,2,,,21,
2020-07-04,US,AL,,01,,,iso1:us#iso2:us-al,42862,1007,76250,570420,150,,,,,,,,,997,,,,0.143,,22.7,0.03,1.18,0.1,,,,2,,,1,
2020-07-05,US,AL,,01,,,iso1:us#iso2:us-al,43953,1007,77365,575114,150,,,,,,,,,1091,,,,0.146,,24.8,0.02,1.18,0.1,,,,2,,,0,
2020-07-06,US,AL,,01,,,iso1:us#iso2:us-al,44878,1007,78854,581476,150,,,,,,,,,925,,,,0.151,,22.4,0.03,1.18,0.1,,,,2,,,0,
2020-07-07,US,AL,,01,,,iso1:us#iso2:us-al,45785,1033,80824,593933,150,,,,,,,,,907,,,,0.153,,22.6,0.03,1.18,0.1,,,,2,,,26,
2020-07-08,US,AL,,01,,,iso1:us#iso2:us-al,46962,1058,83424,607363,150,,,,,,,,,1177,,,,0.16,,23.3,0.03,1.17,0.1,,,,2,,,25,
2020-07-09,US,AL,,01,,,iso1:us#iso2:us-al,49174,1068,85768,618800,150,,,,,,,,,2212,,,,0.163,,26.4,0.02,1.17,0.1,,,,3,,,10,
2020-07-10,US,AL,,01,,,iso1:us#iso2:us-al,50508,1104,88653,633805,150,,,,,,,,,1334,,,,0.163,,25.2,0.02,1.16,0.1,,,,3,,,36,
2020-07-11,US,AL,,01,,,iso1:us#iso2:us-al,51947,1114,90788,645343,150,,,,,,,,,1439,,,,0.163,,26.5,0.02,1.16,0.1,,,,3,,,10,
2020-07-12,US,AL,,01,,,iso1:us#iso2:us-al,53587,1121,93006,656056,150,,,,,,,,,1640,,,,0.162,,28.1,0.02,1.15,0.1,,,,3,,,7,
2020-07-13,US,AL,,01,,,iso1:us#iso2:us-al,55545,1124,95425,668131,150,,,,,,,,,1958,,,,0.161,,31.1,0.02,1.14,0.1,,,,3,,,3,
2020-07-14,US,AL,,01,,,iso1:us#iso2:us-al,57255,1164,97925,680567,150,,,,,,,,,1710,,,,0.165,,33.4,0.02,1.13,0.1,,,,3,,,40,
2020-07-15,US,AL,,01,,,iso1:us#iso2:us-al,59067,1211,100593,695749,150,,,,,,,,,1812,,,,0.163,,35.3,0.02,1.11,0.1,,,,3,,,47,
2020-07-16,US,AL,,01,,,iso1:us#iso2:us-al,61088,1230,103394,708392,150,,,,,,,,,2021,,,,0.164,,34.7,0.02,1.1,0.1,,,,3,,,19,
2020-07-17,US,AL,,01,,,iso1:us#iso2:us-al,63091,1265,106607,724523,150,,,,,,,,,2003,,,,0.165,,36.7,0.02,1.09,0.1,,,,3,,,35,
2020-07-18,US,AL,,01,,,iso1:us#iso2:us-al,65234,1286,109262,737076,150,,,,,,,,,2143,,,,0.168,,38.7,0.02,1.07,0.1,,,,3,,,21,
2020-07-19,US,AL,,01,,,iso1:us#iso2:us-al,67011,1287,110826,744214,150,,,,,,,,,1777,,,,0.168,,39.1,0.02,1.06,0.1,,,,3,,,1,
2020-07-20,US,AL,,01,,,iso1:us#iso2:us-al,68891,1291,112961,754394,150,,,,,,,,,1880,,,,0.169,,38.9,0.02,1.04,0.1,,,,3,,,4,
2020-07-21,US,AL,,01,,,iso1:us#iso2:us-al,70358,1303,115862,767314,150,,,,,,,,,1467,,,,0.171,,38.2,0.02,1.03,0.1,,,,3,,,12,
2020-07-22,US,AL,,01,,,iso1:us#iso2:us-al,71813,1364,118905,783012,150,,,,,,,,,1455,,,,0.173,,37.1,0.02,1.02,0.1,,,,3,,,61,
2020-07-23,US,AL,,01,,,iso1:us#iso2:us-al,74212,1397,121492,796655,150,,,,,,,,,2399,,,,0.17,,38.2,0.02,1.0,0.1,,,,3,,,33,
2020-07-24,US,AL,,01,,,iso1:us#iso2:us-al,76005,1438,124242,811975,150,,,,,,,,,1793,,,,0.168,,37.6,0.02,0.99,0.1,,,,3,,,41,
2020-07-25,US,AL,,01,,,iso1:us#iso2:us-al,78130,1456,126509,824565,150,,,,,,,,,2125,,,,0.165,,37.6,0.02,0.98,0.1,,,,3,,,18,
2020-07-26,US,AL,,01,,,iso1:us#iso2:us-al,79294,1473,128072,832468,150,,,,,,,,,1164,,,,0.163,,35.8,0.02,0.97,0.1,,,,3,,,17,
2020-07-27,US,AL,,01,,,iso1:us#iso2:us-al,81115,1491,130163,844753,150,,,,,,,,,1821,,,,0.16,,35.6,0.02,0.96,0.1,,,,3,,,18,
2020-07-28,US,AL,,01,,,iso1:us#iso2:us-al,82366,1491,132489,857598,150,,,,,,,,,1251,,,,0.156,,35.0,0.02,0.95,0.1,,,,3,,,0,
2020-07-29,US,AL,,01,,,iso1:us#iso2:us-al,83782,1538,134905,872552,150,,,,,,,,,1416,,,,0.152,,34.9,0.02,0.95,0.1,,,,3,,,47,
2020-07-30,US,AL,,01,,,iso1:us#iso2:us-al,85762,1565,137207,887355,150,,,,,,,,,1980,,,,0.148,,33.7,0.02,0.94,0.1,,,,3,,,27,
2020-07-31,US,AL,,01,,,iso1:us#iso2:us-al,87723,1580,139704,901515,150,,,,,,,,,1961,,,,0.147,,34.1,0.02,0.93,0.1,,,,3,,,15,
2020-08-01,US,AL,,01,,,iso1:us#iso2:us-al,89349,1603,141752,913738,150,,,,,,,,,1626,,,,0.146,,32.7,0.02,0.92,0.1,,,,3,,,23,
2020-08-02,US,AL,,01,,,iso1:us#iso2:us-al,91444,1627,142779,919653,150,,,,,,,,,2095,,,,0.144,,35.4,0.02,0.91,0.1,,,,3,,,24,
2020-08-03,US,AL,,01,,,iso1:us#iso2:us-al,92661,1633,144162,928328,150,,,,,,,,,1217,,,,0.143,,33.6,0.02,0.91,0.1,,,,3,,,6,
2020-08-04,US,AL,,01,,,iso1:us#iso2:us-al,93702,1666,146048,942273,150,,,,,,,,,1041,,,,0.138,,33.0,0.02,0.9,0.1,,,,3,,,33,
2020-08-05,US,AL,,01,,,iso1:us#iso2:us-al,94654,1695,148058,957901,150,,,,,,,,,952,,,,0.134,,31.7,0.02,0.89,0.1,,,,3,,,29,
2020-08-06,US,AL,,01,,,iso1:us#iso2:us-al,96592,1714,150069,974661,150,,,,,,,,,1938,,,,0.128,,31.6,0.02,0.89,0.1,,,,3,,,19,
2020-08-07,US,AL,,01,,,iso1:us#iso2:us-al,98301,1735,152054,988300,150,,,,,,,,,1709,,,,0.125,,30.8,0.02,0.88,0.1,,,,3,,,21,
